nuts3,constraints,lon,lat
PL414,sandy_texture,18.12984666785752,52.28460321780851
PL416,sandy_texture,17.861918104822468,51.68306412380084
PL417,sandy_texture,16.477867172865718,52.09384511607848
PL418,sandy_texture,16.8709127566099,52.42111095325881
PL427,sandy_texture,15.810363977930539,53.40362777985369
PL431,sandy_texture,15.284291726597457,52.597142739497194
PL517,gdd,16.60083525943716,50.59180552613365
PL617,sandy_texture,17.926108698213564,52.85705283906385
PL618,sandy_texture,18.05018081988469,53.51446302426916
PL619,sandy_texture,18.979983224972997,52.65476091044296
PL623,frost_damage,22.06942558200076,53.93839845532785
PL637,sandy_texture,17.577013759476213,53.84653495550119
PT111,slope; soil_moisture,-8.507575586460163,41.877769294815714
PT11C,slope,-8.131687468237251,41.193350813771005
PT11D,coarse_texture,-7.413858333137766,41.151706391331366
PT11E,coarse_texture,-6.822857578877131,41.572852143952765
PT16B,salinity,-9.123284023691,39.283971270547404
PT16D,salinity,-8.523229133304282,40.62883305102926
PT16H,coarse_texture,-7.417802562189756,39.89533333237347
PT16J,coarse_texture,-7.283533187909325,40.51296897477431
RO111,frost_damage,22.208899303247147,46.9413387544802
RO112,frost_damage; gdd,24.519929977383665,47.23633870264822
RO113,frost_damage,23.533299123138544,46.811897838772154
RO114,frost_damage; gdd,23.978889619751815,47.671566240009355
RO121,frost_damage; gdd,23.485203373534752,46.172172610146596
RO122,frost_damage; coarse_texture; gdd,25.301496476717823,45.764836285118236
RO123,frost_damage; gdd,25.98946100624403,45.937588746345895
RO124,frost_damage; gdd,25.55681641851739,46.548378083950674
RO125,frost_damage; coarse_texture,24.694415283533452,46.608431756057165
RO126,frost_damage; coarse_texture,24.242437533001716,45.85855604454736
RO211,frost_damage,26.771835238584664,46.42138778897669
RO212,frost_damage,26.76206801690859,47.858624867837534
RO213,frost_damage,27.284694788373656,47.19867013295273
RO214,frost_damage; gdd,26.373698962133833,46.96946012122302
RO215,frost_damage; gdd,25.746121457369277,47.55265709888863
RO222,frost_damage,26.749680604063244,45.24464071332469
RO226,frost_damage,26.97905752245165,45.787310662784115
RO311,frost_damage; gdd,24.88647012733315,45.0411037130335
RO314,clay_texture,25.880185951264576,44.14263517537891
RO316,frost_damage,26.01507254652411,45.11385887158385
RO317,clay_texture,25.19598221565638,44.0272788117208
RO322,clay_texture,26.146585861206237,44.52154632477109
RO412,frost_damage,23.320895843929577,45.003366208507146
RO415,frost_damage; gdd,24.108798850612526,45.09483745814813
RO422,frost_damage,22.04054410134689,45.15027975176439
RO423,frost_damage; gdd,22.938813406341158,45.751538248483634
RO424,clay_texture,21.375784675358943,45.74436145843892
RS122,soil_depth; clay_texture,20.978193509719464,45.00561036687468
RS126,clay_texture,20.498548087067586,45.46316180895243
RS226,slope; frost_damage,22.558968947378762,43.14469200398517
RS228,soil_depth; frost_damage,22.07198312903681,42.53270293650888
SE110,gdd,18.159373899208827,59.4686613778236
SE121,frost_damage; gdd,17.58505736023452,60.05251827933808
SE122,frost_damage; gdd,16.690395017056126,59.08077994909971
SE123,gdd,15.669404794968678,58.360623925255766
SE124,frost_damage; gdd,14.971762474562425,59.35422638455254
SE125,frost_damage; gdd,16.163245857214232,59.746305077628314
SE211,acidity; gdd,14.405905741302336,57.53202550916781
SE212,acidity; gdd,14.569154193619209,56.79458997998291
SE213,gdd,16.126205338649907,57.18895427714318
SE221,gdd,15.19875126275068,56.27996980486639
SE224,gdd,13.595699621372793,55.9509165882444
SE231,gdd,12.840965857313227,56.95926491072098
SE232,acidity; frost_damage; gdd,12.83704908855361,58.30884416819443
SE311,acidity; frost_damage; gdd,13.154982636027865,59.767572122716324
SE312,acidity; soil_moisture; frost_damage; gdd,14.371017544755738,60.95456315388476
SE313,acidity; frost_damage; gdd,16.300114127966097,61.44109825906797
SE321,acidity; frost_damage; gdd,17.243678785967482,63.09294354992479
SE322,soil_moisture; frost_damage; gdd,14.297600673967723,63.24069419131963
SE331,soil_moisture; frost_damage; gdd,17.874815245818912,64.86150752389364
SE332,soil_moisture; frost_damage; gdd,20.083948385466996,66.93263774936617
SI033,slope; soil_depth; soil_moisture; frost_damage; gdd,15.088142957366484,46.53138771812494
SI035,slope; soil_depth; soil_moisture,14.96908287948967,46.0989845778886
SI038,soil_moisture,14.306277237292807,45.687944807599784
SI041,soil_moisture,14.566338050496038,46.025378119358145
SI042,slope; soil_depth; soil_moisture; frost_damage; gdd,14.139302554192849,46.303836529304974
SI043,slope; soil_depth; soil_moisture,13.778045584884053,46.08917117181173
SI044,soil_depth; soil_moisture,13.88268703679324,45.62221354974743
SK022,frost_damage,18.21308438327033,48.85833361535328
SK031,frost_damage; gdd,19.177431678709457,49.17756811651021
SK032,frost_damage; gdd,19.50351702574405,48.51586294917487
SK041,frost_damage; gdd,21.225126498081487,49.125129624567656
SK042,frost_damage,21.26725190595561,48.69871509569542
TR632,gdd,36.979606623343514,37.887477028972526
UKC12,soil_moisture; gdd,-1.05702984591543,54.54999400722282
UKC14,drainage; soil_moisture; gdd,-1.840005356732674,54.69547730106708
UKC21,drainage; soil_moisture; gdd,-2.069106161387359,55.238124389309824
UKD11,soil_moisture; gdd,-3.2872067257359303,54.5814678249576
UKD12,soil_moisture; gdd,-2.7303552730692813,54.59312191398252
UKD33,soil_moisture,-2.2325644746190036,53.451272046346574
UKD35,drainage; soil_moisture,-2.098734849704268,53.43163413432468
UKD37,drainage; soil_moisture; gdd,-2.158534635032036,53.586503800698004
